         241          21
     -29.1606860682728701      -30.9000678812512000      -43.3136238691518187
     -29.1570955822322198      -30.9104119057876758      -43.3056883632627603
     -29.1535283904653895      -30.9234396658253132      -43.2958358491273927
     -29.1504994109078055      -30.9396206269756000      -43.2838065311506170
     -29.1488247615435476      -30.9586210050480197      -43.2699599279513194
     -29.1492885829237949      -30.9801739516828363      -43.2546028610646971
     -29.1526673043081068      -31.0040112705871778      -43.2380422428390858
     -29.1597439821309870      -31.0298213563807650      -43.2206177656640591
     -29.1713189257111729      -31.0572170558988034      -43.2027270968389487
     -29.1882203346884914      -31.0857036958477373      -43.1848511396878791
     -29.2113179143225530      -31.1146395203407735      -43.1675853942465295
     -29.2415433406621048      -31.1431784192592254      -43.1516853081406069
     -29.2799245880089352      -31.1701766149271258      -43.1381399208268803
     -29.3276495327917921      -31.1940229867623380      -43.1283052493718841
     -29.3845024821453862      -31.2167189158045204      -43.1207084883505090
     -29.4493529280503950      -31.2425924374827311      -43.1120428646904728
     -29.5226327314771169      -31.2718257732601081      -43.1022390464756100
     -29.6047557543688242      -31.3045824081056132      -43.0912375861488783
     -29.6961132439908440      -31.3410161965652883      -43.0789815617887299
     -29.7970729970758867      -31.3812707976378356      -43.0654168111734066
     -29.9079786150975622      -31.4254790658825982      -43.0504922254729223
     -30.0291488520733267      -31.4737623848178991      -43.0341601158326768
     -30.1608770563995989      -31.5262299311041190      -43.0163766646771819
     -30.3034307085869941      -31.5829778613572039      -42.9971024715107930
     -30.4570510568844774      -31.6440884171000931      -42.9763032006653987
     -30.6219528523760900      -31.7096289469716730      -42.9539503360338273
     -30.7983241841958844      -31.7796508487636657      -42.9300220453878083
     -30.9863264141830896      -31.8541884371788164      -42.9045041543813497
     -31.1860942086921327      -31.9332577464312024      -42.8773912277430611
     -31.3977356306198736      -32.0168552731190985      -42.8486877523118324
     -31.6213321628670094      -32.1049566797741122      -42.8184093904096983
     -31.8569388453652245      -32.1975155779331530      -42.7865842466679567
     -32.1045845462370849      -32.2944623845528582      -42.7532541575195282
     -32.3642722779947434      -32.3957032397233320      -42.7184759987222549
     -32.6359795440838241      -32.5011190125579006      -42.6823229876468133
     -32.9196587191795089      -32.6105643324840031      -42.6448858343352128
     -33.2152376972912506      -32.7238652719985552      -42.6062718897563428
     -33.5226202860270348      -32.8408185509736370      -42.5666060048561121
     -33.8416863526754668      -32.9611921963083958      -42.5260328944248513
     -34.1722921150309986      -33.0847253813965949      -42.4847179624479168
     -34.5142703801031274      -33.2111284852249469      -42.4428478941890432
     -34.8674307088535045      -33.3400834309321610      -42.4006310292153685
     -35.2315594925875217      -33.4712443234301986      -42.3582974806753683
     -35.6064199279706912      -33.6042384023066703      -42.3160989666918610
     -35.9917518795355704      -33.7386673226195128      -42.2743083209584540
     -36.3872716230139943      -33.8741087729514234      -42.2332186515364398
     -36.7926717265136460      -34.0101184783160804      -42.1931421303999485
     -37.2076216751005830      -34.1462325043540602      -42.1544085628217218
     -37.6317681355045153      -34.2819694217401647      -42.1173638886136672
     -38.0647348573393742      -34.4168325172712173      -42.0823684531525259
     -38.5061225107888774      -34.5503121702566247      -42.0497949906188353
     -38.9555084725730012      -34.6818883871710355      -42.0200263155421894
     -39.4124465683747616      -34.8110334860322226      -41.9934527224365794
     -39.8764667835925692      -34.9372149229770486      -41.9704690967826792
     -40.3470749584668411      -35.0598982546622082      -41.9514717445510072
     -40.8237524882886049      -35.1785502312696963      -41.9368549519265841
     -41.3059560544569564      -35.2926420158720830      -41.9270072919517816
     -41.7931174174934554      -35.4016525264995536      -41.9223077005161286
