 -0.38201102641018231       0.37517443059091476      -0.15296576366819264       0.34434856943256370     
 -0.37956943857789610       0.40288686936091628      -0.14929579614454525       0.38722189199508317     
 -0.37685259481333977       0.43372386849642497      -0.14583808666783230       0.42760270073773088     
 -0.37403099598338385       0.46574931193229624      -0.14246926323987166       0.46695517776084772     
 -0.37115726627180318       0.49836638553506463      -0.13917654951401259       0.50540793157314023     
 -0.36826331940813661       0.53121320172547104      -0.13601856537480078       0.54229908970975949     
 -0.36537052913275397       0.56404770554746553      -0.13294611160681138       0.57818153946825457     
 -0.36249145128609078       0.59671370313486427      -0.12999985279108062       0.61259790873337849     
 -0.35963629289312116       0.62912073597894047      -0.12716909840388885       0.64566112263943476     
 -0.35680719245987308       0.66123157531076970      -0.12444105413035801       0.67752258743522187     
 -0.35400406100730902       0.69304685692587198      -0.12180210640502417       0.70835255462967461     
 -0.35122465541152609       0.72459392421023627      -0.11922935427131692       0.73839465053119424     
 -0.34846496464560828       0.75591728975276795      -0.11671377020596622       0.76778413987728233     
 -0.34571983189641775       0.78707426406573899      -0.11425414185016709       0.79651048881560393     
 -0.34298308331023752       0.81813718760786147      -0.11184653255850592       0.82462750855912192     
 -0.34024649970991000       0.84919753917074170      -0.10946057022041820       0.85249417131508765     
 -0.33750002834721626       0.88037031827655021      -0.10707032249391692       0.88041971197872215     
 -0.33473037005656209       0.91180676422501039      -0.10464132098546948       0.90878411204215592     
 -0.33191602665030123       0.94375011512704587      -0.10214323338441549       0.93796603096312203     
 -0.32900610973494065       0.97677667051928507       -9.9506738027802397E-002  0.96876932198951338     
 -0.32573553198512750        1.0138945423533099       -9.6381052181324520E-002   1.0052744379885208     
