         241          21
     -29.1606860682728701      -33.9991353060626409       40.9260675631599753
     -29.1570402987311752      -33.9886921660955181       40.9341455828810155
     -29.1533912620747344      -33.9756822785253192       40.9443488560570756
     -29.1502426919500799      -33.9597326633606400       40.9570648133150144
     -29.1484035278089557      -33.9412844151007818       40.9720542347102423
     -29.1486504856890321      -33.9207097090120442       40.9891298998189981
     -29.1517526831461389      -33.8983811391777863       41.0081033658972274
     -29.1584862073833833      -33.8747145969273831       41.0287522355206207
     -29.1696449214902209      -33.8502022453076847       41.0507952056210144
     -29.1860512810475292      -33.8254455145989823       41.0738672958448063
     -29.2085701650450176      -33.8011960312075459       41.0974892178430977
     -29.2381296423723569      -33.7784148212348256       41.1210230128191156
     -29.2757557759092322      -33.7583685314873350       41.1435996968123163
     -29.3226370767501834      -33.7428038808523141       41.1639875473254904
     -29.4775889866454577      -33.9910936237011612       40.9845311512059638
     -29.5433995977988637      -33.9817043130570440       41.0030773115392435
     -29.6177638125448119      -33.9710891803933563       41.0240330504031334
     -29.7011010145265750      -33.9591864060243722       41.0475162103350257
     -29.7938072611883307      -33.9459372273899049       41.0736379673072918
     -29.8962542898471710      -33.9312861313351846       41.1025025067231056
     -30.0087885898521058      -33.9151810739133595       41.1342066956250889
     -30.1317305438540828      -33.8975737350102690       41.1688397467738980
     -30.2653736408643148      -33.8784198141974073       41.2064828709664752
     -30.4099837633376779      -33.8576793729610088       41.2472089149513650
     -30.5657985500722802      -33.8353172270125597       41.2910819834243412
     -30.7330268363139574      -33.8113033908709895       41.3381570447551709
     -30.9118481721054223      -33.7856135753520732       41.3884795212807859
     -31.1024124196073721      -33.7582297369989845       41.4420848661891839
     -31.3048394298318193      -33.7291406768255726       41.4989981302216009
     -31.5192188015636354      -33.6983426818278247       41.5592335248294447
     -31.7456097291027390      -33.6658401805866347       41.6227940067201985
     -31.9840409173328979      -33.6316463888087611       41.6896708997976688
     -32.2345105643126431      -33.5957839522518640       41.7598435479376420
     -32.4969864185097848      -33.5582855790139192       41.8332790053842487
     -32.7714059094520209      -33.5191946466407131       41.9099317747803681
     -33.0576764523640279      -33.4785651770814354       41.9897428614753849
     -33.3556760146971811      -33.4364606531969883       42.0726374961763838
     -33.6652532595652048      -33.3929556091945372       42.1585264878718249
     -33.9862278945359293      -33.3481363147793388       42.2473066580700873
     -34.3183911485263096      -33.3021009765194549       42.3388609037743890
     -34.6615063083877999      -33.2549598232422738       42.4330583755563708
     -35.0153093126685775      -33.2068350604807208       42.5297547788099735
     -35.3795094000484625      -33.1578606801223117       42.6287928045689242
     -35.7537898099756291      -33.1081821129556175       42.7300026943281068
     -36.1378085330902437      -33.0579557137515039       42.8332029411636981
     -36.5311991089273818      -33.0073480709033618       42.9382011270792319
     -36.9335714485246740      -32.9565351526847365       43.0447948774778908
     -37.3445126510799739      -32.9057014114275788       43.1527728291799448
     -37.7635879225288562      -32.8550388899982693       43.2619155932989088
     -38.1903415755428810      -32.8047462423900313       43.3719967744125228
     -38.6242980786526289      -32.7550276551080728       43.4827840471523075
     -39.0649631520769418      -32.7060916740586904       43.5940402828307612
     -39.5118249083092294      -32.6581499428346334       43.7055247184682969
     -39.9643550353407591      -32.6114158594146986       43.8169941603619790
     -40.4220100202273542      -32.5661031594313926       43.9282042141970663
     -40.8842324105374999      -32.5224244352955765       44.0389105336345281
     -41.3504521110594752      -32.4805896015902889       44.1488700793032507
     -41.8200877130005608      -32.4408043182456183       44.2578423801723417
     -42.2925478527878411      -32.4032683840636508       44.3655907893720851
     -42.7672325974832646      -32.3681741141653561       44.4718837266535942
     -43.2435348537628670      -32.3357047158549946       44.5764958998251686
     -43.7208418469305471      -32.3060326567964609       44.6792095215922629
     -44.1985365549245941      -32.2793180292711739       44.7798165673470407
     -44.6759972844520377      -32.2557073163187127       44.8781238959439008
     -45.1526007271495899      -32.2353281706628536       44.9739533808473482
     -45.6277240376231390      -32.2182852011465428       45.0671430320257969
     -46.1007460106685656      -32.2046568143344629       45.1575490660359407
     -46.5710482650317843      -32.1944923522981696       45.2450477782500116
     -47.0380164426672280      -32.1878095716565298       45.3295371996853333
     -47.5010414339737750      -32.1845924965359345       45.4109385299670052
     -47.9595206420801503      -32.1847896611654321       45.4891973485873322
     -48.4128593028402747      -32.1883127353002294       45.5642846207820540
     -48.8604718828837008      -32.1950354945935047       45.6361975344313606
     -49.3017829736438955      -32.2047853500175094       45.7049655570766262
     -49.7362260756619392      -32.2172951011867070       45.7706841569260803
     -50.1632503940598511      -32.2322397214227436       45.8334899883222420
     -50.5823224707454386      -32.2492639790504469       45.8935418836276128
     -50.9929229925234964      -32.2679876035697077       45.9510169152024801
     -51.3945466435079865      -32.2880146568315567       46.0061040430956112
     -51.7867029371507925      -32.3089447891117203       46.0589966160566036
     -52.1689176854629437      -32.3303859714493385       46.1098839401525211
     -52.5407355303548371      -32.3519680778601284       46.1589424174317244
     -52.9017238735061426      -32.3733560700666700       46.2063271821979455
     -53.2514781390118159      -32.3942610415120882       46.2521654448651915
     -53.5896276921441270      -32.4144474187706990       46.2965526212010516
     -53.9158413218124934      -32.4337353774671797       46.3395517212411576
     -54.2298315739613841      -32.4519986228165962       46.3811957709768308
     -54.5313581710390025      -32.4691577621514327       46.4214931480243820
     -54.8202276416321510      -32.4851708091864779       46.4604342521033828
     -55.0962917579433977      -32.5000247671173099       46.4979971749123351
     -55.3594463517513304      -32.5137289739206281       46.5341521913811960
     -55.6096284825071479      -32.5263096711940491       46.5688651697212705
     -55.8468152187355003      -32.5378057055534029       46.6021004102470329
     -56.0710228167766616      -32.5482650660165049       46.6338229508148316
     -56.2823060054732238      -32.5577420770549111       46.6640004235179404
     -56.4807573288610030      -32.5662951219564931       46.6926045429036947
     -56.6665065103479506      -32.5739848000165964       46.7196122877464788
     -56.8397198100301893      -32.5808724423123834       46.7450068249732951
     -57.0005993529590995      -32.5870189267467012       46.7687782142597044
     -57.1493824110727431      -32.5924837451536433       46.7909239241789692
     -57.2863406255615573      -32.5973242845083391       46.8114491849846033
     -57.4117791598910543      -32.6015952913510034       46.8303671987108245
     -57.5260357766835924      -32.6053484938894442       46.8476992239806478
     -57.6294798342370953      -32.6086323602550721       46.8634745504765817
     -57.7225112006702332      -32.6114919743340792       46.8777303762679907
     -57.8055590855560055      -32.6139690127198776       46.8905115999419451
     -57.8790807904629290      -32.6161018078358254       46.9018705386176791
     -57.9435603616865578      -32.3431244852996898       47.1017471786824373
     -57.9995072775895011      -32.3695607739812132       47.0933221693088058
     -58.0474548148610694      -32.3956674556023003       47.0837171666403407
     -58.0879586447129626      -32.4211762211194809       47.0732126068826133
     -58.1215951887292661      -32.4458508687467244       47.0620713886854105
     -58.1489599685740615      -32.4694815088874478       47.0505424538721115
     -58.1706659069334506      -32.4918789611594789       47.0388642306236022
     -58.1873415860814163      -32.5128687031759256       47.0272683870169459
     -58.1996294703401489      -32.5322835069554586       47.0159844979567936
     -58.2081840985947210      -32.5499533289881597       47.0052466238152675
     -58.2136702529107524      -32.5656896585132074       46.9953037437353274
     -58.2167611091885817      -32.5792581728749155       46.9864383151596812
     -58.2181363756620485      -32.5903270890764247       46.9790017139544105
     -58.2184804249117889      -32.5992276172826507       46.9728860908633621
     -58.2181363756620485      -32.6080706708155432       46.9666876513536948
     -58.2167611091885817      -32.6189098481689328       46.9589200147977266
     -58.2136702529107524      -32.6319620593496609       46.9493106345311730
     -58.2081840985947210      -32.6467820575453302       46.9380473941145127
     -58.1996294703403549      -32.6630232561922469       46.9252509876557582
     -58.1873415860833632      -32.6803864589480284       46.9110109052056004
     -58.1706659069468088      -32.6985929063322445       46.8954045560954285
     -58.1489599686456273      -32.7173690259031105       46.8785082813399256
     -58.1215951890457987      -32.7364367323430869       46.8604045230636714
     -58.0879586459127708      -32.7555064793020421       46.8411870899717826
     -58.0474548188674788      -32.7742716261400275       46.8209655129392885
     -57.9995072896181156      -32.7924032524435560       46.7998690892306257
     -57.9435603946674433      -32.8095447769443922       46.7780510584439497
     -57.8790807757868038      -32.5267964968234864       46.9638485068473983
     -57.8055590505842005      -32.5169016113868352       46.9578764627351219
     -57.7225111213451640      -32.5057947957457571       46.9510843050530724
     -57.6294796621114358      -32.4934404904381395       46.9434177880868333
     -57.5260354179259892      -32.4798112959500855       46.9348220972424031
     -57.4117784391654595      -32.4648882922826161       46.9252418629308323
     -57.2863392258861666      -32.4486612815954558       46.9146212120812294
     -57.1493797766896847      -32.4311289507310292       46.9029038581643576
     -57.0005945368521765      -32.4122989543893780       46.8900332278473257
     -56.8397112407950189      -32.3921879247944062       46.8759526189040372
     -56.6664916444431128      -32.3708214200259974       46.8606053796790363
     -56.4807321436716663      -32.3482338309817763       46.8439350951260920
     -56.2822642759349563      -32.3244682764081048       46.8258857580759056
     -56.0709551033489433      -32.2995765268934889       46.8064018967366948
     -55.8467074769957676      -32.2736190125611131       46.7854286202249341
     -55.6094601840271991      -32.2466649860138475       46.7629115327508629
     -55.3591879811965200      -32.2187929327821649       46.7387964533025837
     -55.0959015205654126      -32.1900913475105241       46.7130288602649060
     -54.8196471749398171      -32.1606600276837824       46.6855529577055322
     -54.5305070004541221      -32.1306120962905766       46.6563102505981391
     -54.2285999695108742      -32.1000770849747710       46.6252375561669865
     -53.9140810681290148      -32.0692052107398027       46.5922638923492016
     -53.5871403182771928      -32.0381734492190446       46.5573061128475061
     -53.2480045036973948      -32.0071931182054286       46.5202639359940449
     -52.8969415044535864      -31.9765152139966773       46.4810169478366007
     -52.5342636679888102      -31.9464314338799085       46.4394243719886859
     -52.1603303681089017      -31.9172706472018248       46.3953277832121032
     -51.7755489546280145      -31.8893904950054505       46.3485568399075305
     -51.3803733419421675      -31.8631649085865050       46.2989373638106230
     -50.9753002248712193      -31.8389692581810166       46.2463006002698904
     -50.5608635675415599      -31.8171650416070086       46.1904924788865188
     -50.1376282352025129      -31.7980855950456984       46.1313820336406835
     -49.7061834837996059      -31.7820236662341848       46.0688685594713263
     -49.2671361530034559      -31.7692213794888509       46.0028871466993294
     -48.8211024745220072      -31.7598652825580992       45.9334105764899121
     -48.3687065711217627      -31.7541143095483385       45.8604296820275366
     -47.9105842866422407      -31.7521384009991650       45.7839271412676609
     -47.4473788545905606      -31.7540712821692992       45.7039092818270944
     -46.9797386413299449      -31.7600035509457612       45.6204105458524722
     -46.5083154318999732      -31.7699838526310643       45.5334925444787189
     -46.0337627212327760      -31.7840204729276010       45.4432429024629343
     -45.5567340597813271      -31.8020833810646621       45.3497738715072387
     -45.0778814845999776      -31.8241067202860428       45.2532207082455642
     -44.5978540544690603      -31.8499917181476526       45.1537398250295894
     -44.1172964984177014      -31.8796099710298648       45.0515067304764969
     -43.6368479662935655      -31.9128070563052830       44.9467138003231099
     -43.1571395399278472      -31.9494075999973219       44.8395695844448028
     -42.6787921103432453      -31.9892203232869186       44.7302977309004532
     -42.2024182279566560      -32.0320395742246475       44.6191318975066054
     -41.7286217383039428      -32.0776474649414283       44.5063139311185978
     -41.2579965594815903      -32.1258158422912175       44.3920925629723513
     -40.7911254533413583      -32.1763082512859384       44.2767220784303746
     -40.3285788453355565      -32.2288818866045190       44.1604609680708506
     -39.8709136912172752      -32.2832895142131022       44.0435705679294713
     -39.4186723887516521      -32.3392813465316920       43.9263136968353507
     -38.9723817326071966      -32.3966068560689422       43.8089532989120016
     -38.5325519106642460      -32.4550165139811284       43.6917510994294176
     -38.0996755400920364      -32.5142634415804679       43.5749662822753194
     -37.6742267417002878      -32.5741049643918927       43.4588541973475770
     -37.2566602512592340      -32.6343040599237995       43.3436651061396958
     -36.8474105666970431      -32.6946306918599277       43.2296429736821111
     -36.4468911303209424      -32.7548630248797465       43.1170243148050147
     -36.0554935448896501      -32.8147885160126407       43.0060371021097225
     -35.6735868009002033      -32.8742049043372830       42.8968997202201976
     -35.3015165327920499      -32.9329211894695391       42.7898199046337524
     -34.9396043910264780      -32.9907585268753607       42.6849937384504301
     -34.5881474552422929      -33.0475509334373925       42.5826047822721208
     -34.2474176641360728      -33.1031457996881855       42.4828233436294340
     -33.9176612641814756      -33.1574042189488694       42.3858058858483489
     -33.5990982802181364      -33.2102011458814843       42.2916945740777592
     -33.2919220115736394      -33.2614253988125554       42.2006169541121139
     -32.9962985579026267      -33.3109795216108822       42.1126857577367488
     -32.7123663796555846      -33.3587795200199082       42.0279988242547162
     -32.4402360150263007      -33.4047538139481333       41.9466382801441569
     -32.1799898527959911      -33.4488420253476164       41.8686697387877160
     -31.9316815190725691      -33.4909962120229636       41.7941447439837290
     -31.6953355840627715      -33.5311805235527132       41.7231013506559663
     -31.4709473797572485      -33.5693705189142833       41.6555643921304934
     -31.2584828811418589      -33.6055524595405970       41.5915457990982560
     -31.0578786551075687      -33.6397225930052173       41.5310449600103695
     -30.8690418864200318      -33.6718864337905970       41.4740491199156125
     -30.6918504773533343      -33.7020580350524810       41.4205338223744448
     -30.5261532096575436      -33.7302592814719233       41.3704633680135387
     -30.3717699856137386      -33.7565192288171048       41.3237912707982034
     -30.2284921523922741      -33.7808734960910257       41.2804607066622609
     -30.0960829100013463      -33.8033637130727840       41.2404049508091290
     -29.9742778025200991      -33.8240370243174269       41.2035478012093463
     -29.8627852917489243      -33.8429456489976133       41.1698039870409858
     -29.7612874118859558      -33.8601464943281414       41.1390795620541567
     -29.6694405033662711      -33.8757008187085589       41.1112722840882583
     -29.5868760235843347      -33.8896739391818755       41.0862719831955303
     -29.5132014318598088      -33.9021349764585764       41.0639609219204260
     -29.4480011456935706      -33.9131566297941092       41.0442141520773802
     -29.4881059203656619      -34.1785436178780415       40.8300669308443673
     -29.4353512304605225      -34.1785433339457398       40.8214083713981779
     -29.3876069069614339      -34.1718724523231216       40.8191591271514156
     -29.3450634060435824      -34.1604163828876679       40.8217695441357904
     -29.3077138612462456      -34.1455901574663372       40.8280492322517858
     -29.2754211910339031      -34.1285118756733965       40.8370351761003150
     -29.2479556496250801      -34.1100979240256308       40.8479192665956390
     -29.2250184274887523      -34.0911211907609157       40.8600038988995777
     -29.2062583972070371      -34.0722510287086067       40.8726713867723319
     -29.1912859193811833      -34.0540853167414994       40.8853593300728093
     -29.1796867056478071      -34.0371825407199537       40.8975359052327150
     -29.1710395038712065      -34.0221038266807128       40.9086674835916071
     -29.1649438929214284      -34.0094814887349344       40.9181658751268245
     -29.1606860682728701      -33.9991353060626409       40.9260675631599753
     -28.8285127683589586      -36.8949642457572082       46.5159716766551554
     -28.8259272807471483      -36.8842670156646051       46.5242566976079033
     -28.8236101745255517      -36.8709603298611057       46.5346259790034509
     -28.8221108898406264      -36.8546763024101907       46.5474091587108845
     -28.8222016720476972      -36.8358815618416457       46.5622909673716165
     -28.8246294296009822      -36.8149721513305437       46.5790103708654826
     -28.8301333237703190      -36.7923445665944939       46.5973059055608232
     -28.8394549787728032      -36.7684396500066981       46.6168820973081424
     -28.8533459330654161      -36.7437763032751761       46.6373838723473213
     -28.8725751006620754      -36.7189851810730232       46.6583711258094951
     -28.8979384468010210      -36.6948504591668438       46.6792872215791945
     -28.9302737543377404      -36.6723702492237109       46.6994133034329764
     -28.9704856892003342      -36.6528548207573195       46.7177937085610040
     -29.0195926135015725      -36.6381047679562855       46.7331001338628269
     -29.1502241694739475      -36.8936832422140242       46.5415817584136207
     -29.2178368476430741      -36.8855853728076681       46.5531662027883399
     -29.2942307375447832      -36.8764323893632593       46.5662525990165008
     -29.3798341871715003      -36.8661717102899118       46.5809133110613658
     -29.4750511123283232      -36.8547534851548448       46.5972162818711695
     -29.5802599389663889      -36.8421307453914721       46.6152247980502139
     -29.6958126138511389      -36.8282595710658072       46.6349972499933045
     -29.8220336866633779      -36.8130992778232766       46.6565868833489574
     -29.9592194662335451      -36.7966126283292425       46.6800415392415289
     -30.1076372532678889      -36.7787660716417761       46.7054033814282192
     -30.2675246508314295      -36.7595300190632415       46.7327086171785737
     -30.4390889501634163      -36.7388791913828214       46.7619872545095845
     -30.6225066041400247      -36.7167929492560745       46.7932627841364166
     -30.8179227842608938      -36.6932556492374573       46.8265518425675111
     -31.0254510194605579      -36.6682570450971284       46.8618638863585346
     -31.2451729206547810      -36.6417927205224814       46.8992008706750170
     -31.4771379939559992      -36.6138645620437728       46.9385569872828086
     -31.7213635383776484      -36.5844811679515587       46.9799183642634119
     -31.9778346221161733      -36.5536582478846981       47.0232627854197602
     -32.2465041385937496      -36.5214190509725043       47.0685594895375772
     -32.5272929385030167      -36.4877948540283015       47.1157691112424786
     -32.8200900593396057      -36.4528252553337921       47.1648434573048405
     -33.1247530265163874      -36.4165585464423955       47.2157254910653634
     -33.4411081567417838      -36.3790529840862646       47.2683506179359156
     -33.7689510344334849      -36.3403768399487532       47.3226465500714113
     -34.1080471061154782      -36.3006079485353155       47.3785326897096510
     -34.4581323510671496      -36.2598336013204587       47.4359201515317181
     -34.8189139559695136      -36.2181505218558044       47.4947121028528585
     -35.1900710696858567      -36.1756648204207991       47.5548043079153615
     -35.5712556628133711      -36.1324918448825443       47.6160857813102680
     -35.9620934119973796      -36.0887556066834208       47.6784391360312441
     -36.3621847026582614      -36.0445883830351335       47.7417414204808424
     -36.7711056354261743      -36.0001299725796287       47.8058647317048084
     -37.1884090685735060      -35.9555270353843852       47.8706769848032039
     -37.6136257632956656      -35.9109324682087703       47.9360427090233898
     -38.0462655778500363      -35.8665044954311369       48.0018235710938299
     -38.4858187719376872      -35.8224059984881862       48.0678793361559329
     -38.9317572904483455      -35.7788033891531398       48.1340683277369621
     -39.3835361809343283      -35.7358658143023007       48.2002484269542251
     -39.8405949603549772      -35.6937638903661281       48.2662775226091085
     -40.3023591235301808      -35.6526687558494899       48.3320144563896150
     -40.7682415795101036      -35.6127507292047980       48.3973194880702877
     -41.2376442289281471      -35.5741782486380984       48.4620551780501714
     -41.7099594551495088      -35.5371164709930980       48.5260868274141615
     -42.1845717549685659      -35.5017261073878174       48.5892832417835407
     -42.6608592570462690      -35.4681620959936126       48.6515172588248532
     -43.1381953658676309      -35.4365725852331366       48.7126666685388301
     -43.6159503663359160      -35.4070973263705042       48.7726143077669860
     -44.0934934968663157      -35.3798659225617413       48.8312486458732167
     -44.5701948083734720      -35.3549951535207043       48.8884647047966681
     -45.0454267641480612      -35.3325857769346001       48.9441646453083550
     -45.5185654798991308      -35.3127211139489177       48.9982605482386759
     -45.9889921352161934      -35.2954650866851267       49.0506760804304420
     -46.4560943395377919      -35.2808599405012373       49.1013472878043160
     -46.9192675641344934      -35.2689243148058509       49.1502233787792662
     -47.3779164534290729      -35.2596518782038260       49.1972677656546651
     -47.8314562471821887      -35.2530099898126821       49.2424586045731161
     -48.2793141074236161      -35.2489389464625589       49.2857896345016115
     -48.7209305914641533      -35.2473511085336639       49.3272703940261579
     -49.1557606115331893      -35.2481232629897292       49.3669323933148050
     -49.5832730160026003      -35.2510498312536740       49.4048618648249942
     -50.0029557039088814      -35.2558793367961982       49.4411752014763977
     -50.4143171895736231      -35.2623409395434493       49.4759995455071575
     -50.8168843447632028      -35.2701488723190053       49.5094708735778539
     -51.2102022544244164      -35.2790087607700897       49.5417289787469599
     -51.5938345253249580      -35.2886259924737189       49.5729127757739931
     -51.9673640337014362      -35.2987145314557864       49.6031542616601300
     -52.3303943663262174      -35.3090062953237833       49.6325722783181575
     -52.6825521849224927      -35.3192606258941524       49.6612673096142245
     -53.0234907458158418      -35.3292712804469673       49.6893162632192045
     -53.3528938988549584      -35.3388716352269014       49.7167706234261857
     -53.6704800292881572      -35.3479359544565099       49.7436561809608762
     -53.9760053719406230      -35.3563772500089399       49.7699747213603274
     -54.2692667253599623      -35.3641428660322674       49.7957089169484703
     -54.5501016344028216      -35.3712074834362369       49.8208273389333627
     -54.8183872257938631      -35.3775668427157015       49.8452886722939965
     -55.0740392268004086      -35.3832332252601347       49.8690457964549978
     -55.3170112336658519      -35.3882314853888715       49.8920486364445992
     -55.5472941365476700      -35.3925955319065437       49.9142460847092977
     -55.7649155529131875      -35.3963659111345663       49.9355882307808230
     -55.9699393010086439      -35.3995877779208854       49.9560281281047907
     -56.1624648992187758      -35.4023090480645664       49.9755229828928549
     -56.3426270441454449      -35.4045788520286209       49.9940350692447808
     -56.5105950574286666      -35.4064462928931434       50.0115324804133579
     -56.6665722856634773      -35.4079594490385716       50.0279897159483085
     -56.8107954386180651      -35.4091645543521381       50.0433880770671351
     -56.9435338615062676      -35.4101053551075751       50.0577159240375380
     -57.0650887375027196      -35.4108226124834147       50.0709687976620117
     -57.1757922277092518      -35.4113536529172066       50.0831493058508315
     -57.2760065057663965      -35.4117322532078589       50.0942672155427289
     -57.3661227182514963      -35.4119886111152198       50.1043394290192055
     -57.4465598835329843      -35.4121492992423370       50.1133897288669274
     -57.5177637151890977      -35.4122373049475385       50.1214484643117899
     -57.5802053585456335      -35.1477100702142664       50.3144039009233239
     -57.6343801347507352      -35.1716822543162664       50.3038181450171464
     -57.6808060411515484      -35.1955481169461635       50.2924148722523654
     -57.7200223988429713      -35.2190346311159530       50.2804444725100552
     -57.7525883150439157      -35.2418992440774090       50.2681394352310562
     -57.7790811268869433      -35.2639242925219847       50.2557179133109457
     -57.8000947972084376      -35.2849116148026596       50.2433871545173361
     -57.8162382676842839      -35.3046767418536831       50.2313472382731376
     -57.8281337746236943      -35.3230418333310610       50.2197957073926844
     -57.8364151327061151      -35.3398259771150336       50.2089340710996694
     -57.8417259919211446      -35.3548301597589401       50.1989780799000727
     -57.8447180729416033      -35.3678109849586590       50.1901759511400058
     -57.8460493861226652      -35.3784309981731582       50.1828431098788883
     -57.8463824392713661      -35.3869908734074272       50.1768455434695255
     -57.8460493861226652      -35.3955137793367385       50.1707955565785468
     -57.8447180729416033      -35.4059860202056313       50.1632531820969447
     -57.8417259919211446      -35.4186347615116546       50.1539801762764057
     -57.8364151327061293      -35.4330496049528350       50.1431885338553229
     -57.8281337746238435      -35.4489150333496568       50.1310242086661475
     -57.8162382676856623      -35.4659610107576455       50.1176022451412635
     -57.8000947972178949      -35.4839369923584229       50.1030254170903220
     -57.7790811269376263      -35.5025972007233790       50.0873949361990185
     -57.7525883152680706      -35.5216912439151571       50.0708174067896579
     -57.7200223996926312      -35.5409573813672708       50.0534099250640168
     -57.6808060439888521      -35.5601170540421379       50.0353042967701498
     -57.6343801432697589      -35.5788698437906561       50.0166509604729086
     -57.5802053819052517      -35.5968882420832955       49.9976230518331448
     -57.5177637048063204      -35.3263334696749496       50.1820317501507489
     -57.4465598587896835      -35.3187718753797100       50.1792437272755905
     -57.3661226621217537      -35.3103006708324685       50.1760543776323473
     -57.2760063839583538      -35.3008990126076085       50.1724318381038117
     -57.1757919737965210      -35.2905534748169671       50.1683430509513428
     -57.0650882273364672      -35.2792583814747474       50.1637538138154184
     -56.9435328705990713      -35.2670160707266263       50.1586288791870274
