         241          21
     -19.2879847782903333       34.1285836106550562      -39.2055557752772472
     -19.2831518825664823       34.1150111997392642      -39.2165765886177979
     -19.2783146648737649       34.0981041584272830      -39.2304875726564219
     -19.2741408803278524       34.0773784735937753      -39.2478106384019512
     -19.2717028640717949       34.0534080456053090      -39.2682125292286699
     -19.2720302340271843       34.0266771094549725      -39.2914310708167633
     -19.2761425430019919       33.9976704386948470      -39.3172026586283607
     -19.2850686032342438       33.9669292071175306      -39.3452177441531319
     -19.2998608285790212       33.9350940320180641      -39.3750869790081239
     -19.3216095958071357       33.9029481082624855      -39.4063076452293615
     -19.3514616085791609       33.8714707323971922      -39.4382221361101628
     -19.3906474647516198       33.8419146848022834      -39.4699577531761534
     -19.4405278463679387       33.8159318830651898      -39.5003283777982332
     -19.5026790384715234       33.7958009862166548      -39.5276552576473392
     -19.5767935473519685       33.7789763209679066      -39.5540817837975212
     -19.6613362478475331       33.7597859915960896      -39.5842067316227855
     -19.7568709020462947       33.7380821720685518      -39.6182398097312216
     -19.8639380940435828       33.7137351021328087      -39.6563694578179309
     -19.9830490540771528       33.6866204282488084      -39.6987723302506836
     -20.1146845477786584       33.6566194305708279      -39.7456125488319429
     -20.2592938789899044       33.6236192732372459      -39.7970409166098591
     -20.4172940098288294       33.5875132889998795      -39.8531940843624639
     -20.5890688013207175       33.5482013084814525      -39.9141936632972687
     -20.7749683776076992       33.5055900431271922      -39.9801452800305270
     -20.9753086162123559       33.4595935295002533      -40.0511375726999432
     -21.1903707658956613       33.4101336411131697      -40.1272411299093008
     -21.4204011923211901       33.3571406725127915      -40.2085073770258319
     -21.6656112501198947       33.3005539987900931      -40.2949674171448819
     -21.9261771941322863       33.2403234030636341      -40.3866315549238664
     -22.2022394622319759       33.1764155514766017      -40.4834949982338088
     -22.4939028050677443       33.1088145004089114      -40.5855363476059452
     -22.8012367739208202       33.0375205123643383      -40.6927140668456531
     -23.1242759835140070       32.9625513814178888      -40.8049660526182763
     -23.4630204345820985       32.8839437985269427      -40.9222093253063264
     -23.8174358856909016       32.8017547041023079      -41.0443398204845167
     -24.1874542608007239       32.7160626011224380      -41.1712322955288812
     -24.5729740782881834       32.6269687999531328      -41.3027403651735483
     -24.9738608867469765       32.5345985642467497      -41.4386966787360080
     -25.3899476928888319       32.4391021259183461      -41.5789132502297889
     -25.8210353672780144       32.3406555363003037      -41.7231819506800861
     -26.2668930144748423       32.2394613202153622      -41.8712751696805157
     -26.7272582954501310       32.1357488999385978      -42.0229466506236307
     -27.2018376918735214       32.0297747568791351      -42.1779325011667723
     -27.6903067040695419       31.9218223003432833      -42.3359523774318589
     -28.1923099770668273       31.8122014149681291      -42.4967108372703848
     -28.7074613535116363       31.7012476612088427      -42.6598988550585076
     -29.2353440323452460       31.5893211009879806      -42.8251955193691458
     -29.7755112640426702       31.4768048360164912      -42.9922698893441932
     -30.3274868584311790       31.3641034436863215      -43.1607827400837962
     -30.8907654903539814       31.2516411822767672      -43.3303882738928579
     -31.4648130053663202       31.1398599069158948      -43.5007358545612988
     -32.0490667386534795       31.0292166987279927      -43.6714717489158417
     -32.6429358574593280       30.9201812141650230      -43.8422408591608033
     -33.2458021779353388       30.8132304302295772      -44.0126850951600801
     -33.8570233851004332       30.7088307422649009      -44.1824237317841693
     -34.4759319592808211       30.6074431992005564      -44.3510666789236083
     -35.1018343872703156       30.5095271894540652      -44.5182263042203843
     -35.7340117650944720       30.4155369620306573      -44.6835194079049600
     -36.3717205138366921       30.3259179756877622      -44.8465691417814512
     -37.0141932214322011       30.2411031375705548      -45.0070069066422747
     -37.6606396289710119       30.1615089670827672      -45.1644742213470991
     -38.3102473706670992       30.0875317303244465      -45.3186244876142013
     -38.9621786309371245       30.0195432064568841      -45.4691242720781403
     -39.6155663367687723       29.9578847058111180      -45.6156556035703389
     -40.2695144498787414       29.9028601371468561      -45.7579194923962760
     -40.9230991263137369       29.8547292092195313      -45.8956394630701183
     -41.5753703808873567       29.8137009654203098      -46.0285649566826862
     -42.2253542550602319       29.7799277889606415      -46.1564745599222235
     -42.8720554560495586       29.7535000070690572      -46.2791790178366682
     -43.5144603962322307       29.7344412053975553      -46.3965239890381937
     -44.1515401476329856       29.7227046384341378      -46.5083929785440446
     -44.7822490292332915       29.7181741631684062      -46.6147157340576257
     -45.4055295735908331       29.7206605251354681      -46.7154677770780253
     -46.0203239677584861       29.7299572621392478      -46.8106285543201395
     -46.6255975903310613       29.7462159049165642      -46.8999474653143835
     -47.2203004152552666       29.7696485272639499      -46.9831275514729967
     -47.8033686788703562       29.8003081646081043      -47.0599645090526266
     -48.3737719928428547       29.8380939175651179      -47.1303505516875134
     -48.9305446935005577       29.8827660893697278      -47.1942699388392839
     -49.4728128190997651       29.9339664343448675      -47.2517911011780924
     -49.9998184743203069       29.9912424016087051      -47.3030562405154598
     -50.5109369913668331       30.0540735637377665      -47.3482686366054466
     -51.0056818662695761       30.1218974617824102      -47.3876784127168307
     -51.4836947279068227       30.1941317034721521      -47.4215681554177024
     -51.9447225058157258       30.2701898884928440      -47.4502401795979125
     -52.3885886396512461       30.3494906847784698      -47.4740069617062161
     -52.8151641943628576       30.4314609668912546      -47.4931851473413857
     -53.2243374587339702       30.5155333530666759      -47.5080927189624660
     -53.6160073234749248       30.6011424959106684      -47.5190508449492555
     -53.9900918442723921       30.6877246494729761      -47.5263861111185619
     -54.3465353640907978       30.7747197737700766      -47.5304307967930200
     -54.6853140044241641       30.8615753080875628      -47.5315216921841497
     -55.0064401890347696       30.9477510064033474      -47.5299979294536783
     -55.3099675701362727       31.0327244271453857      -47.5261982707404300
     -55.5959919008476291       31.1159964201270220      -47.5204576810145269
     -55.8646518097512441       31.1970965532704767      -47.5131037642730405
     -56.1161302271708706       31.2755882923669191      -47.5044533010924184
     -56.3506553023529051       31.3510736835300357      -47.4948089156821354
     -56.5685008647430507       31.4231974089615882      -47.4844559899729148
     -56.7699864846548437       31.4916501269507307      -47.4736599191038948
     -56.9554771828246089       31.5561710416071755      -47.4626637803310061
     -57.1253828330076345       31.6165496778117969      -47.4516864663522284
     -57.2801572966145258       31.6726268626375465      -47.4409213142609332
     -57.4202973234051015       31.7242949363264017      -47.4305352429068776
     -57.5463412475634897       31.7714972340539710      -47.4206683945614103
     -57.6588675042114360       31.8142268944124957      -47.4114342616731719
     -57.7584929876912980       31.8525250620434406      -47.4029202663668983
     -57.8458712699710205       31.8884769894590150      -47.3938441874504193
     -57.9216906941298788       31.9244077185646198      -47.3827608800584201
     -57.9866723582143138       31.9599067342910175      -47.3700684669694780
     -58.0415680005505621       31.9946060194850581      -47.3561436014621435
     -58.0871577979044389       32.0281815160829950      -47.3413399169912665
     -58.1242480876069578       32.0603452313511283      -47.3259927412483847
     -58.1536690235804485       32.0908375978708662      -47.3104236331611503
     -58.1762721759672203       32.1194192165872536      -47.2949453433206202
     -58.1929280838201848       32.1458608069920615      -47.2798680063851435
     -58.2045237700674107       32.1699294117644001      -47.2655079038965766
     -58.2119602277084098       32.1913670477275957      -47.2522014021891010
     -58.2161498859315145       32.2098534219972379      -47.2403297914380218
     -58.2180140645574369       32.2249355292653377      -47.2303667608745883
     -58.2184804249117889       32.2370638994594074      -47.2221704296911753
     -58.2180140645574369       32.2491146738409356      -47.2138604329861167
     -58.2161498859315145       32.2638866159660509      -47.2034430598283876
     -58.2119602277084098       32.2816759546095824      -47.1905504027675562
     -58.2045237700674249       32.3018765423645746      -47.1754318222213058
     -58.1929280838204619       32.3240166211052653      -47.1582467358809367
     -58.1762721759698636       32.3476889654532584      -47.1391128939959501
     -58.1536690235985461       32.3725141702337282      -47.1181320552970249
     -58.1242480877039682       32.3981198941238233      -47.0954047930972024
     -58.0871577983334717       32.4241276741682398      -47.0710401514513634
     -58.0415680021767244       32.4501434984082664      -47.0451627492535280
     -57.9866723636441890       32.4757501789876528      -47.0179186633241031
     -57.9216907104315126       32.5005003445888008      -46.9894808911154271
     -57.8458713146657075       32.5239091761767085      -46.9600549851002569
     -57.7584931009648486       32.5454563854032699      -46.9298782560581174
     -57.6588677741137872       32.5673347035052672      -46.8973117178983117
